Index,Index,text,likesCount,TextBlob Polarity Score,TextBlob Subjectivity Score,Vader Negative Polarity Score,Vader Neutral Polarity Score,Vader Positive Polarity Score,Vader Compound Polarity Score
140,140,"Carol Fairman 
Hello, Sorry for the way of contacting, I just saw your profile and thought you were the right person, my name is Sandra Jones, I'm from France.  I suffer from a serious illness that will be conscious of death, it is a throat and there is an amount of €900,000, which I would like to offer to a reliable and honest man to use it well.  I have an import of red oil in my company in France and I have been plundering my husband for 6 years, which is very affected and until now I have not been able to recover, but our children have not  summer.  I would like to offer this amount before my death as my days to count because I miss this disease for which I had no cure.  If you would like to benefit from the €900,000 so that I no longer lose this money 💰 contact me on WhatsApp through this link 👉🏻👉🏻https://wa.me/message/V6PJGZDDOJVBK1",0,0.10654761904761903,0.565922619047619,0.117,0.79,0.094,-0.4029
141,141,"Carol Fairman Hello dear, how are you doing today? hope you're having a great day?",0,0.8,0.75,0.0,0.546,0.454,0.8738
142,142,"Carol Fairman Hello 👋, I always enjoy what you share here on Facebook but we're are not friends yet, I have tried to send you a friend request but not going through. Do you mind trying from your side?  I will be happy to be your friend. If you find this messages embarrassing please 🙏 pardon my manners. Thank you",0,0.6000000000000001,0.75,0.078,0.591,0.331,0.9677
143,143,"Carol Fairman Hello,my apologies for writing you so directly here on this the comment section.well with all due respect I would love to be your friend. But I felt I would be impolite to send you a friend request without your consent. I will really appreciate if you willing add me up as a friend of yours 🥀🥀",0,0.185,0.465,0.069,0.682,0.249,0.9318
144,144,Susan Fairman yea David’s October 25. Lol,1,0.8,0.7,0.0,0.682,0.318,0.4215
145,145,Carol Fairman in time for someone's birthday lol,1,0.8,0.7,0.0,0.714,0.286,0.4215
146,146,"Nicky Nancy is lost my Rottie end of December 2022,
I need a new LOML (love of my life)",0,0.3181818181818182,0.5272727272727272,0.098,0.723,0.179,0.4404
147,147,Nicky Nancy omg they r so gorgeous,0,0.7,0.9,0.0,0.54,0.46,0.7283
148,148,"Pat Stephenson Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
149,149,PRETTY PLEASE!🙏 🧑‍🍳,0,0.25,1.0,0.0,0.355,0.645,0.8052
150,150,"Kaitlyn Barrett Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
151,151,"Kimberly Taylor Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
152,152,"Kimberly Taylor 𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 George Paltan , 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 him He's's the best.
👇👇👇👇👇👇
https://www.facebook.com/george.paltan.5
https://www.facebook.com/george.paltan.5",0,1.0,0.3,0.0,0.938,0.062,0.6369
153,153,"Kimberly Taylor Apologies for dropping this here but it feels too great to visit your timeline,🌹🌹 I always enjoy what you share here on Facebook but we're not friends yet🌹🌹 I have tried several times to send the friend request but it's not going. Do you mind trying from your side? I will be happy to be friends with you. If you find this message embarrassing please pardon my manners Thank you🌹",0,0.5,0.5625,0.062,0.61,0.327,0.9844
154,154,"Lisa McGaughey Ryan Hey, you seem like a cool person. Your heart is kind and pure, and I'm sure those around you will appreciate your kindness. It can be difficult at time's, but dont let the chaos and darkness of the world spoil your goodness. I’m pretty new to this whole online thing and wasn’t sure how to start a conversation, so I thought I would just say hi. I hope you don’t mind. Anyway, I’m a big fan of the outdoors, I like to hike, camp and swim. I’m a bit of a fitness nut and am always trying to do something active. I’d love to hear what you like to do for fun! If you don't mind, you can send me a request, or send me a driect message",0,0.23017815517815518,0.6294094794094792,0.025,0.635,0.341,0.9948
155,155,"Lisa McGaughey Ryan I'm always happy to see what you share here on Facebook, but we're not friends yet, I've tried sending you a request several times but it doesn't go through. I would be so happy if you can just click on my profile and send me a request, but if you find this message embarrassing, please forgive my manners, have a safe day🌹🌹",0,0.525,0.625,0.079,0.688,0.233,0.9229
156,156,"Lisa McGaughey Ryan Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.691,0.309,0.9856
157,157,"Lisa McGaughey Ryan 𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 George Paltan , 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 him He's's the best.
👇👇👇👇👇👇
https://www.facebook.com/george.paltan.5
https://www.facebook.com/george.paltan.5",0,1.0,0.3,0.0,0.939,0.061,0.6369
158,158,"Lisa McGaughey Ryan Hello, I'm so sorry if this sounds weird, but you have such beautiful and wonderful posts on your site. I can say that you are a very positive person. If it's all right with you, I'd like us to be friends. Send me a friend request or an inbox message if you are interested in my friendship 🙂🙂🙂 thanks",0,0.209018759018759,0.7160894660894661,0.025,0.52,0.455,0.9943
159,159,"Lisa McGaughey Ryan Apologies for dropping this here but it feels too great to visit your timeline,🌹🌹 I always enjoy what you share here on Facebook but we're not friends yet🌹🌹 I have tried several times to send the friend request but it's not going. Do you mind trying from your side? I will be happy to be friends with you. If you find this message embarrassing please pardon my manners Thank you🌹",0,0.5,0.5625,0.062,0.614,0.324,0.9844
160,160,"Lisa McGaughey Ryan Hello dear, how are you doing today? hope you're having a great day?",0,0.8,0.75,0.0,0.566,0.434,0.8738
161,161,"Lisa McGaughey Ryan You look so beautiful. You have the best smile only the chief of Angels has which  means you of all the angels around the world🌹😊 I'm sorry for invading your privacy  I will love to know you more, Kindly send me a Friend request. If you happen to find this message embarrassing, please pardon my manners... Thank you😔😔",0,0.40625,0.675,0.04,0.57,0.39,0.9866
162,162,"Carla McClure How are you doing? sorry for barging in your privacy, I'm very sure nobody will skip your profile I will love to have you ask a friend, I can't send you a friendship request without your permission, can you kindly send me a friend request if you don't mind",0,0.3125,0.875,0.02,0.681,0.299,0.9583
163,163,"Carla McClure Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
164,164,"Carla McClure 𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 George Paltan , 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 him He's's the best.
👇👇👇👇👇👇
https://www.facebook.com/george.paltan.5
https://www.facebook.com/george.paltan.5",0,1.0,0.3,0.0,0.938,0.062,0.6369
165,165,"Carla McClure Apologies for dropping this here but it feels too great to visit your timeline,🌹🌹 I always enjoy what you share here on Facebook but we're not friends yet🌹🌹 I have tried several times to send the friend request but it's not going. Do you mind trying from your side? I will be happy to be friends with you. If you find this message embarrassing please pardon my manners Thank you🌹",0,0.5,0.5625,0.062,0.61,0.327,0.9844
166,166,"Carla McClure Hello dear, how are you doing today? hope you're having a great day?",0,0.8,0.75,0.0,0.546,0.454,0.8738
167,167,"Jeanne Amundson Hello, how're you doing, it'll be a great pleasure to have someone like you as friends here it'll be cool to have fun with you, kindly send me a friend request please 💖",0,0.5125,0.625,0.0,0.423,0.577,0.9862
168,168,"Jeanne Amundson 
Hello, Sorry for the way of contacting, I just saw your profile and thought you were the right person, my name is Sandra Jones, I'm from France.  I suffer from a serious illness that will be conscious of death, it is a throat and there is an amount of €900,000, which I would like to offer to a reliable and honest man to use it well.  I have an import of red oil in my company in France and I have been plundering my husband for 6 years, which is very affected and until now I have not been able to recover, but our children have not  summer.  I would like to offer this amount before my death as my days to count because I miss this disease for which I had no cure.  If you would like to benefit from the €900,000 so that I no longer lose this money 💰 contact me on WhatsApp through this link 👉🏻👉🏻https://wa.me/message/V6PJGZDDOJVBK1",0,0.10654761904761903,0.565922619047619,0.117,0.79,0.094,-0.4029
169,169,Jeanne Amundson hello there how are you doing if you don't mind can you please send me a friend request,0,0.0,0.0,0.0,0.766,0.234,0.6705
170,170,"Tyshawn Grant Hello, how're you doing, it'll be a great pleasure to have someone like you as friends here it'll be cool to have fun with you, kindly send me a friend request please 💖",0,0.5125,0.625,0.0,0.396,0.604,0.9878
171,171,"Tyshawn Grant Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.669,0.331,0.9873
172,172,"Tyshawn Grant Hi dear l'm new on this page, a friend of mine introduce me to facebook couple of months ago, your post are wonderful but I don't think we are friends yet on facebook,l actually send you request but initially not through please if you don't mind can you send me a friend request so we can be friends here💕💕🇺🇸🥰",0,0.28409090909090906,0.38863636363636367,0.025,0.602,0.373,0.9883
173,173,"Doris Mitchell I pray God to give you a perfect gift of health, life, May your day be filled with happiness and joy and may you be filled with thousands of smile....stay safe I always enjoy what you share here on your profile but we're not friends on Facebook only on the this page I tried to send you a friend request but couldn't send please can you add me up if you don't mind or send me a direct message please and if you don't find this message pleasant, I'm sorry 🙏🙏",0,0.41212121212121205,0.687878787878788,0.062,0.695,0.243,0.9519
174,174,"Doris Mitchell Hello, how're you doing, it'll be a great pleasure to have someone like you as friends here it'll be cool to have fun with you, kindly send me a friend request please 💖",0,0.5125,0.625,0.0,0.423,0.577,0.9862
175,175,"Doris Mitchell I always enjoy what you share here on Facebook but we're not friends yet, I've tried several times to send you request but is not going through. Do you mind trying from your end, I'll be glad to be friends with you. If you find this message embarrassing, please pardon my manners🙏🌹🌹....Thank you",0,0.3,0.5,0.089,0.676,0.235,0.8756
176,176,"Doris Mitchell Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
177,177,"Doris Mitchell I always enjoy what you share here on Facebook but we're not friends yet, I've tried several times to send you request but is not going through. Do you mind trying from your end, I'll be glad to be friends with you. If you find this message embarrassing, please pardon my manners😔😔....Thank you",0,0.3,0.5,0.088,0.642,0.27,0.8983
178,178,"Doris Mitchell Apologies for dropping this here but it feels too great to visit your timeline,🌹🌹 I always enjoy what you share here on Facebook but we're not friends yet🌹🌹 I have tried several times to send the friend request but it's not going. Do you mind trying from your side? I will be happy to be friends with you. If you find this message embarrassing please pardon my manners Thank you🌹",0,0.5,0.5625,0.062,0.61,0.327,0.9844
179,179,"Doris Mitchell Hi dear l'm new on this page, a friend of mine introduce me to facebook couple of months ago, your post are wonderful but I don't think we are friends yet on facebook,l actually send you request but initially not through please if you don't mind can you send me a friend request so we can be friends here💕💕🇺🇸🥰",0,0.28409090909090906,0.38863636363636367,0.025,0.617,0.358,0.9875
180,180,Doris Mitchell  🐦🎼😇🍀wow!!yes  https://demotwo.vercel.app/,0,0.0,0.0,0.0,0.77,0.23,0.555
181,181,"Doris Mitchell You look so beautiful. You have the best smile only the chief of Angels has which  means you of all the angels around the world🌹😊 I'm sorry for invading your privacy  I will love to know you more, Kindly send me a Friend request. If you happen to find this message embarrassing, please pardon my manners... Thank you😔😔",0,0.40625,0.675,0.04,0.566,0.394,0.9866
182,182,Charlie Reid Hi can we be friends if you don't mind you can send me friend request.,0,0.0,0.0,0.0,0.704,0.296,0.743
183,183,"Charlie Reid Apologies for dropping this here but it feels too great to visit your timeline, I always enjoy what you share here on Facebook but we're not friends yet, I have tried several times to send the friend request but it's not going through. Do you mind trying from your side? If you find this message embarrassing please pardon my manners Thank you.🌹🌹🌹🌹🌹💕🙏❤️ XOXO",0,0.4000000000000001,0.4166666666666667,0.061,0.588,0.351,0.9882
184,184,"Charlie Reid Please can you send me friend request I wanna be friends with you, but I couldn't add you! 😊😊",0,0.0,0.0,0.073,0.519,0.408,0.9309
185,185,"Charlie Reid I always enjoy what you share here on Facebook but we're not friends yet, I've tried several times to send you request but is not going through. Do you mind trying from your end, I'll be glad to be friends with you. If you find this message embarrassing, please pardon my manners🙏🌹🌹....Thank you",0,0.3,0.5,0.089,0.676,0.235,0.8756
186,186,Charlie Reid  🐖🛒😘🌺  Good things take time.  https://janwarasakulokut.vercel.app/,0,0.7,0.6000000000000001,0.0,0.695,0.305,0.6908
187,187,"Charlie Reid Hello Good morning, I tried sending you a friend request just now and it's not working, send me a friend request if you don't mind me asking",0,0.7,0.6000000000000001,0.0,0.737,0.263,0.8519
188,188,Charlie Reid  😺🥇😚🔥relaxday-online  https://vidosbook.vercel.app/,0,0.0,0.0,0.0,0.563,0.437,0.8519
189,189,"Charlie Reid Hey, you seem like a cool person. Your heart is kind and pure, and I'm sure those around you will appreciate your kindness. It can be difficult at time's, but dont let the chaos and darkness of the world spoil your goodness. I’m pretty new to this whole online thing and wasn’t sure how to start a conversation, so I thought I would just say hi. I hope you don’t mind. Anyway, I’m a big fan of the outdoors, I like to hike, camp and swim. I’m a bit of a fitness nut and am always trying to do something active. I’d love to hear what you like to do for fun! If you don't mind, you can send me a request, or send me a driect message",0,0.23017815517815518,0.6294094794094792,0.025,0.633,0.342,0.9948
190,190,Charlie Reid .That special smile on your face always keep it up because that make you beautiful. can I ask you a question?,0,0.5023809523809524,0.557142857142857,0.0,0.687,0.313,0.8442
191,191,"Charlie Reid I'm always happy to see what you share here on Facebook, but we're not friends yet, I've tried sending you a request several times but it doesn't go through. I would be so happy if you can just click on my profile and send me a request, but if you find this message embarrassing, please forgive my manners, have a safe day🌹🌹",0,0.525,0.625,0.079,0.684,0.236,0.9229
192,192,Charlie Reid  🐋🛍😊🏵wow!!yes  https://demotwo.vercel.app/,0,0.0,0.0,0.0,0.603,0.397,0.7639
193,193,Charlie Reid 🐫🎳😍💫wow!!love you  https://projeckone.vercel.app/,0,0.0,0.0,0.0,0.754,0.246,0.555
194,194,"Charlie Reid  🐴🏹😌💫 No guts, no story.  https://pongpaisanononra.vercel.app/",0,0.0,0.0,0.209,0.562,0.229,0.0997
195,195,Charlie Reid  🐯🛒🙂⚡Hurry and watch before it gets deleted.  https://nazaspendtime.vercel.app/,0,0.0,0.0,0.0,0.863,0.137,0.4033
196,196,"Charlie Reid Hello, how are you doing? Well, I tried sending you a friend request but it didn’t go through, hope you don’t mind sending me one.",0,0.0,0.0,0.0,0.762,0.238,0.7579
197,197,"Charlie Reid How are you doing? sorry for barging in your privacy, I'm very sure nobody will skip your profile I will love to have you ask a friend, I can't send you a friendship request without your permission, can you kindly send me a friend request if you don't mind",0,0.3125,0.875,0.02,0.681,0.299,0.9583
198,198,"Charlie Reid Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.38,0.55,0.0,0.688,0.312,0.9856
199,199,Charlie Reid  🐸🎻😘🎍territoriodaespinha https://demotwo.vercel.app/,0,0.0,0.0,0.0,0.797,0.203,0.4215
200,200,Charlie Reid  🐜🏉😆🌳very impressed  https://online-rerax.vercel.app/,0,1.0,1.0,0.0,0.641,0.359,0.6808
201,201,"Charlie Reid 𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 George Paltan , 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 him He's's the best.
👇👇👇👇👇👇
https://www.facebook.com/george.paltan.5
https://www.facebook.com/george.paltan.5",0,1.0,0.3,0.0,0.938,0.062,0.6369
202,202,Charlie Reid  🐨🎁😀🌵wow!!yes  https://demotwo.vercel.app/,0,0.0,0.0,0.0,0.539,0.461,0.717
203,203,Charlie Reid  🐿🎤😜🏵 You are your home.  https://jiraponirapon.vercel.app/,0,0.0,0.0,0.0,1.0,0.0,0.0
204,204,Charlie Reid  🦆🛍🙂🌍You have to keep it like this.   https://anatoland.vercel.app/,0,0.0,0.0,0.0,0.754,0.246,0.6378
205,205,Charlie Reid 🐢👗🙂🌟wow!!love you  https://projeckone.vercel.app/,0,0.0,0.0,0.0,0.752,0.248,0.5091
206,206,"Charlie Reid Apologies for dropping this here but it feels too great to visit your timeline,🌹🌹 I always enjoy what you share here on Facebook but we're not friends yet🌹🌹 I have tried several times to send the friend request but it's not going. Do you mind trying from your side? I will be happy to be friends with you. If you find this message embarrassing please pardon my manners Thank you🌹",0,0.5,0.5625,0.062,0.61,0.327,0.9844
207,207,"Charlie Reid Hello dear, how are you doing today? hope you're having a great day?",0,0.8,0.75,0.0,0.546,0.454,0.8738
208,208,"Charlie Reid Hello 👋, I always enjoy what you share here on Facebook but we're are not friends yet, I have tried to send you a friend request but not going through. Do you mind trying from your side?  I will be happy to be your friend. If you find this messages embarrassing please 🙏 pardon my manners. Thank you",0,0.6000000000000001,0.75,0.078,0.591,0.331,0.9677
209,209,"Charlie Reid Hello 👋👋 how are you doing today I hope you are having a wonderful day so far, I'm new here on Facebook...I like your comment I tried to send you friend request but it can't send can you send me a friend request",0,0.4121212121212121,0.8181818181818182,0.0,0.711,0.289,0.928
210,210,Charlie Reid 🐣👡😝⚡ Turn your wounds into wisdom. https://pasakuleeseman.vercel.app/,0,0.0,0.0,0.0,0.833,0.167,0.5267
211,211,"Charlie Reid Hi dear l'm new on this page, a friend of mine introduce me to facebook couple of months ago, your post are wonderful but I don't think we are friends yet on facebook,l actually send you request but initially not through please if you don't mind can you send me a friend request so we can be friends here💕💕🇺🇸🥰",0,0.28409090909090906,0.38863636363636367,0.025,0.617,0.358,0.9875
212,212,Charlie Reid  🐏💛😘🍄omg!wow  https://newprojeck-six.vercel.app/,0,0.0,0.0,0.0,0.552,0.448,0.807
213,213,Charlie Reid  🐩🏹😅🍄All of them are beautiful.   https://anatoland-chaychaimri01-gmailcom.vercel.app/,0,0.85,1.0,0.0,0.686,0.314,0.7506
214,214,Charlie Reid  🐝🥇😝🌺wow!!yes  https://demotwo.vercel.app/,0,0.0,0.0,0.0,0.749,0.251,0.5696
215,215,Rose Price  🐋💕🤣🌎You have to keep it like this.  https://daylinews.vercel.app/,0,0.6,0.95,0.0,0.63,0.37,0.875
216,216,"Rose Price  🐍🥈😏🍂 No guts, no story.  https://pongpaisanononra.vercel.app/",0,0.6,0.95,0.227,0.532,0.241,0.0742
217,217,Rose Price 🐻💋😍🍃wow!!love you  https://projeckone.vercel.app/,0,0.6,0.95,0.0,0.687,0.313,0.7494
218,218,Rose Price  🦁👄😆💥 The Best is yet to come  https://chotawanichhiyrqq.vercel.app/,0,0.8,0.625,0.113,0.586,0.302,0.6369
219,219,Rose Price  🐉⛑😆🍀Hurry and watch before it gets deleted.  https://daylinews.vercel.app/,0,0.6,0.95,0.0,0.746,0.254,0.7003
220,220,"Rose Price Hey, you seem like a cool person. Your heart is kind and pure, and I'm sure those around you will appreciate your kindness. It can be difficult at time's, but dont let the chaos and darkness of the world spoil your goodness. I’m pretty new to this whole online thing and wasn’t sure how to start a conversation, so I thought I would just say hi. I hope you don’t mind. Anyway, I’m a big fan of the outdoors, I like to hike, camp and swim. I’m a bit of a fitness nut and am always trying to do something active. I’d love to hear what you like to do for fun! If you don't mind, you can send me a request, or send me a driect message",0,0.2565940012368584,0.6523088023088022,0.025,0.633,0.342,0.9948
221,221,Rose Price  🐳🎈😉🌳All of them are beautiful.   https://anatoland-chaychaimri01-gmailcom.vercel.app/,0,0.725,0.975,0.0,0.769,0.231,0.5994
222,222,Rose Price  🐬👜😀☄Say Yes if you want to see videos  https://newprojeck-six.vercel.app/,0,0.6,0.95,0.0,0.649,0.351,0.6705
223,223,Rose Price  😿🏉🤣💥 See the good in yourself. https://udomaekhiot.vercel.app/,0,0.6499999999999999,0.775,0.21,0.562,0.228,0.128
224,224,Rose Price 🦃🎓😀🌺wow!!love you  https://nazanew-walltrue.vercel.app/,0,0.6,0.95,0.0,0.745,0.255,0.4738
225,225,"Rose Price How are you doing? sorry for barging in your privacy, I'm very sure nobody will skip your profile I will love to have you ask a friend, I can't send you a friendship request without your permission, can you kindly send me a friend request if you don't mind",0,0.37,0.89,0.02,0.681,0.299,0.9583
226,226,"Rose Price Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/",0,0.4166666666666667,0.6166666666666667,0.0,0.688,0.312,0.9856
227,227,Rose Price  🐪🥁😋☔omg!wow  https://newprojeck-six.vercel.app/,0,0.6,0.95,0.0,1.0,0.0,0.0
228,228,Rose Price  🐔🎶😊🍂territoriodaespinha https://demotwo.vercel.app/,0,0.6,0.95,0.135,0.541,0.324,0.5423
229,229,"Rose Price 𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 George Paltan , 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 him He's's the best.
👇👇👇👇👇👇
https://www.facebook.com/george.paltan.5
https://www.facebook.com/george.paltan.5",0,0.8,0.625,0.0,0.938,0.062,0.6369
230,230,Rose Price  🐝🎣😛🌴wow!!yes  https://demotwo.vercel.app/,0,0.6,0.95,0.0,1.0,0.0,0.0
231,231,"Rose Price  🐤💙😄🌿 No Rain, No Flower. https://pongtanapatorterorter.vercel.app/",0,0.6,0.95,0.085,0.465,0.449,0.8551
232,232,Rose Price 🐎🏏🙂🌺wow!!love you  https://projeckone.vercel.app/,0,0.6,0.95,0.0,0.752,0.248,0.5091
